Patient_ID_clean,133K02,5T4,7SK|ENSG00000232512.2,7SK|ENSG00000249352.3,7SK|ENSG00000254144.2,7SK|ENSG00000260682.2,7SK|ENSG00000271765.1,7SK|ENSG00000271814.1,7SK|ENSG00000271818.1,A-C1,A1BG-AS1,A1BG_x,A1BG_y,A1CF_x,A1CF_y,A2M-AS1,A2ML1_x,A2ML1_y,A2MP1,A2M_x,A2M_y,A3GALT2,A4GALT,A4GNT_x,A4GNT_y,AA,AAAS_x,AAAS_y,AACSP1_x,AACSP1_y,AACS_x,AACS_y,AADACL2_x,AADACL2_y,AADACL3_x,AADACL3_y,AADACL4_x,AADACL4_y,AADACP1,AADAC_x,AADAC_y,AADAT_x,AADAT_y,AAED1,AAGAB_x,AAGAB_y,AAK1,AAMDC,AAMP_x,AAMP_y
TCGA-04-1348,431.8365,331.8096,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,97.6069,36.3243,66.4695,-1.0,0.0,-1.0,118.4566,7.5289,0.0,0.0,5899.8279,0.0,0.0,-1.0,0.5378,2.0,4650.9814,2186.0715,0.0,0.0,0.0,1151.1159,0.0,0.0,2.0,4.3022,2.0,0.0,2.0,5.9156,22.5867,2.0,41.9468,-1.0,0.0,1004.5711,0.0,2.0,0.0,4192.2318,2.0
TCGA-04-1357,242.8385,309.8958,1.0,-1.0,2.0,0.0,1.0,0.0,-1.0,5.2083,28.1315,65.5664,0.0,0.0,1.0,111.0026,54.6875,1.0,1.0,9384.4401,1.0,-1.0,-1.0,0.0,1.0,793.6198,1073.5677,1.0,0.0,1.0,249.349,-1.0,0.0,1.0,18.2292,-1.0,0.0,-1.0,27.3438,195.3125,1.0,21.4844,-1.0,-1.0,664.0625,0.0,0.0,1.0,2366.5365,-1.0
TCGA-04-1362,386.5598,1007.1073,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,90.6827,23.2465,41.6412,-1.0,0.331,1.0,71.3613,5.6263,1.0,1.0,3350.4207,1.0,0.0,-1.0,0.0,1.0,2946.5253,1140.8147,1.0,0.0,1.0,581.1635,0.0,1.6548,1.0,4.9644,1.0,0.0,1.0,29.4553,87.3731,1.0,107.8925,-1.0,1.0,626.8358,-1.0,-1.0,1.0,2612.588,1.0
TCGA-04-1364,334.9785,345.5791,-1.0,0.0,1.0,-1.0,0.0,1.0,0.0,100.4936,114.6008,187.0368,-1.0,0.0,-1.0,67.8607,5.0883,-1.0,-1.0,1455.2316,-1.0,-1.0,-1.0,0.0,1.0,1099.9169,1607.473,0.0,66.1477,-1.0,785.7155,0.0,0.0,1.0,0.0,-1.0,0.424,-1.0,1.2721,2.1201,1.0,210.7397,-1.0,-1.0,1146.1355,1.0,1.0,0.0,3467.2399,1.0
TCGA-04-1365,277.2337,483.9536,-1.0,-1.0,2.0,-1.0,0.0,-1.0,-1.0,46.7078,10.4957,23.9295,-1.0,0.0,0.0,52.1501,3.3148,0.0,0.0,3999.3792,0.0,1.0,-1.0,0.6027,2.0,1815.8807,535.7842,0.0,2.4107,0.0,928.7329,0.0,0.0,2.0,1.5067,1.0,0.3013,1.0,21.9979,287.7806,2.0,43.9958,0.0,0.0,1286.4246,0.0,0.0,1.0,3511.8276,0.0
TCGA-04-1514,316.0622,114.2775,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,24.1796,20.19,32.8123,0.0,0.0,0.0,224.7582,3.7421,0.0,0.0,3224.5797,0.0,-1.0,-1.0,0.8636,-1.0,1656.0161,1846.2867,0.0,178.4686,0.0,1001.7271,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.8636,-1.0,357.8008,-1.0,-1.0,847.4381,-1.0,-1.0,2.0,2129.8215,1.0
TCGA-04-1519,209.6128,99.6885,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,24.9221,17.2007,46.3418,-1.0,0.0,0.0,182.065,6.2305,0.0,0.0,1986.1593,0.0,1.0,-1.0,0.0,0.0,2156.2083,1518.9141,0.0,2.2252,-1.0,1177.1251,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.7802,99.2434,0.0,122.8304,0.0,-1.0,483.3111,-1.0,0.0,0.0,2931.4642,0.0
TCGA-09-0364,219.5273,556.9489,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0,15.8096,83.0906,162.8522,1.0,0.9034,-1.0,120.2838,278.2486,2.0,2.0,1487.3247,2.0,-1.0,-1.0,1.3551,1.0,2152.3614,1204.69,-1.0,4.9687,0.0,1160.8749,1.0,0.4517,1.0,0.4517,0.0,1.3551,0.0,4.9687,61.4315,1.0,263.7941,-1.0,-1.0,1206.9485,-1.0,1.0,0.0,2619.8869,0.0
TCGA-09-0366,186.274,1134.7018,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,126.2296,65.6758,88.5518,1.0,0.0,-1.0,53.6419,4.7763,1.0,1.0,10557.8325,1.0,1.0,-1.0,2.047,1.0,1313.2427,1406.266,1.0,0.0,0.0,1220.4469,1.0,1.1372,1.0,0.0,1.0,6.5958,1.0,68.9145,95.7525,1.0,2.5018,-1.0,0.0,1172.6844,0.0,1.0,2.0,3120.7142,1.0
TCGA-09-0367,260.934,643.016,-1.0,-1.0,2.0,-2.0,-1.0,-1.0,-1.0,201.6308,55.1265,192.7354,1.0,0.0,-1.0,92.9112,653.6058,2.0,2.0,4603.9013,2.0,1.0,-1.0,2.118,1.0,1103.8865,835.3278,-1.0,0.8472,0.0,666.3137,-1.0,0.4236,1.0,1.2708,-1.0,1.6944,-1.0,32.1932,56.7616,1.0,11.437,-1.0,-1.0,499.4176,-2.0,0.0,2.0,3805.9939,1.0
TCGA-09-0369,172.0606,972.4652,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,300.0783,77.0925,112.042,2.0,0.5872,-1.0,60.8906,1.1745,1.0,1.0,8957.3144,1.0,-1.0,-1.0,0.0,-1.0,1650.1372,1520.0641,-1.0,14.6809,-1.0,865.2943,1.0,0.0,1.0,0.0,1.0,0.2936,1.0,4.1107,6.166,1.0,328.2657,-1.0,-1.0,1190.3303,1.0,1.0,1.0,2506.9166,-1.0
TCGA-09-1659,262.4199,5258.4135,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,41.266,58.9383,118.1891,-1.0,0.0,1.0,125.4167,0.0,1.0,1.0,5024.8237,1.0,-1.0,-2.0,0.4006,1.0,1063.7019,986.3782,-1.0,0.0,1.0,698.7179,-1.0,0.0,1.0,2.0032,-1.0,0.4006,-1.0,68.109,79.3269,1.0,46.4744,-1.0,-1.0,854.9679,-1.0,1.0,1.0,3010.4167,0.0
TCGA-09-1662,225.6935,572.0442,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,28.8177,19.0304,27.8616,0.0,0.0,0.0,58.9442,2.6932,1.0,1.0,5690.8538,1.0,-1.0,-1.0,0.0,0.0,2732.2919,1374.3604,0.0,0.0,-1.0,590.3582,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,29.6256,80.5279,0.0,45.2464,-1.0,0.0,960.14,0.0,1.0,1.0,2395.637,0.0
TCGA-09-1666,410.566,1372.4528,0.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,27.5472,18.9057,18.8792,0.0,0.0,-1.0,95.5396,9.8113,0.0,0.0,12902.1962,0.0,0.0,-1.0,0.7547,0.0,1119.6226,1095.8491,0.0,0.0,1.0,500.0,-1.0,0.0,1.0,0.0,-1.0,0.0,-1.0,14.717,413.9623,1.0,130.1887,-1.0,-1.0,1203.7736,0.0,0.0,0.0,2892.8302,0.0
TCGA-09-1667,378.1905,955.8987,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,38.7124,53.823,63.0247,-1.0,0.0,-1.0,89.6979,6.3812,1.0,1.0,13678.3063,1.0,1.0,-2.0,0.4254,0.0,1103.9418,935.479,-1.0,0.4254,1.0,587.9181,-1.0,0.0,1.0,0.4254,1.0,0.0,1.0,10.6353,126.3471,1.0,45.519,0.0,-1.0,793.8171,-1.0,0.0,2.0,2667.3275,0.0
TCGA-09-1668,295.431,1762.7885,0.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,16.2035,26.1479,24.4936,-1.0,0.0,-1.0,84.7518,2.6378,1.0,1.0,4758.5831,1.0,-1.0,-1.0,1.1305,2.0,1780.8761,1080.7348,1.0,0.0,0.0,378.7094,-1.0,0.7537,2.0,5.2756,-1.0,0.0,-1.0,144.3241,305.9821,2.0,243.4291,1.0,1.0,464.2487,-1.0,0.0,1.0,1967.0278,-1.0
TCGA-09-1669,223.6607,89.7321,-1.0,-1.0,2.0,-1.0,0.0,-1.0,0.0,27.6786,111.1607,186.183,1.0,0.0,0.0,69.317,2.2321,0.0,0.0,4723.9866,0.0,-1.0,-1.0,0.4464,0.0,1457.5893,1552.2321,0.0,4.0179,-1.0,526.7857,0.0,1.3393,1.0,1.3393,-1.0,0.0,-1.0,34.375,106.25,1.0,183.4821,-1.0,-1.0,860.7143,1.0,0.0,2.0,2469.1964,-1.0
TCGA-09-1670,356.8152,79.2923,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,109.1088,40.1802,60.3506,1.0,0.3277,1.0,53.6763,19.0039,1.0,1.0,7313.6239,1.0,1.0,-1.0,1.6383,1.0,2404.325,1266.3827,1.0,0.0,1.0,1314.8755,1.0,0.0,1.0,1.6383,-1.0,0.0,-1.0,11.1402,67.1691,1.0,11.1402,-1.0,-1.0,761.7955,-1.0,1.0,-1.0,3131.3893,1.0
TCGA-09-1673,494.7781,65.7093,1.0,0.0,1.0,-1.0,0.0,1.0,1.0,43.5161,22.2585,47.2193,-1.0,0.0,0.0,157.6501,367.7111,-1.0,-1.0,5142.1758,-1.0,1.0,-1.0,3.4813,0.0,3064.4038,1711.9234,0.0,0.0,1.0,540.0348,0.0,0.4352,0.0,0.0,1.0,4.3516,1.0,4.7868,21.3229,0.0,15.6658,-1.0,-1.0,889.9043,0.0,1.0,1.0,1684.5083,-1.0
TCGA-09-1674,332.4308,339.2828,0.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,103.4426,15.0677,37.7565,-1.0,0.0,1.0,276.6072,18.7876,2.0,2.0,3574.8599,2.0,0.0,-1.0,0.221,1.0,2075.9242,2714.9251,2.0,1.3262,-1.0,464.1653,-1.0,0.0,1.0,0.0,0.0,0.221,0.0,1.5472,10.3885,1.0,215.9474,-1.0,-1.0,1063.8227,-1.0,1.0,0.0,1963.1983,-1.0
TCGA-09-2044,266.4498,473.4585,0.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,58.8496,111.9917,690.0695,0.0,0.0,-1.0,53.8548,16.265,2.0,2.0,5524.1431,2.0,0.0,-1.0,0.0,2.0,2547.9817,784.5631,-1.0,1.4786,-1.0,449.8004,-1.0,3.253,1.0,0.2957,-1.0,1.1829,-1.0,20.9966,187.4908,1.0,132.4856,0.0,-1.0,1134.7035,-1.0,0.0,1.0,3590.1227,1.0
TCGA-09-2045,284.6947,1412.3711,0.0,-1.0,2.0,0.0,-1.0,1.0,0.0,49.1673,17.954,12.3711,0.0,0.0,0.0,50.1507,65.0278,0.0,0.0,4413.7669,0.0,0.0,-1.0,0.0,0.0,1230.7692,882.6328,0.0,0.0,0.0,1322.7597,0.0,7.1372,1.0,0.0,0.0,1.586,0.0,30.1348,76.1301,1.0,22.2046,-1.0,0.0,834.2585,0.0,0.0,0.0,2018.2395,0.0
TCGA-09-2048,426.8432,340.6833,0.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,389.9175,0.6858,64.1803,-1.0,0.0,0.0,123.934,7.4731,1.0,1.0,1431.3402,1.0,1.0,-1.0,0.0,1.0,1349.9851,1803.6433,0.0,3.9563,1.0,348.5959,1.0,0.0,1.0,0.0,-1.0,0.0,-1.0,2.198,45.7175,1.0,140.6692,-1.0,-1.0,1783.8617,0.0,0.0,2.0,2824.8141,0.0
TCGA-09-2051,255.4823,1900.2996,1.0,0.0,2.0,-1.0,1.0,1.0,-1.0,235.1108,39.317,43.1396,0.0,0.0,0.0,68.58,17.0162,1.0,2.0,5052.5704,1.0,1.0,-1.0,1.9173,1.0,1544.8772,752.7861,0.0,0.0,0.0,608.9874,-1.0,0.0,1.0,0.9587,1.0,0.2397,1.0,5.7519,63.7507,1.0,93.9485,-1.0,0.0,801.6777,-1.0,1.0,1.0,2217.3757,0.0
TCGA-09-2054,320.028,146.3585,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,8.4034,34.888,47.619,-1.0,0.0,0.0,231.9958,4.2017,0.0,0.0,6511.7017,0.0,0.0,-1.0,0.0,0.0,3852.9412,2100.8403,0.0,0.7003,-1.0,497.8992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0028,18.2073,0.0,203.7815,-1.0,-1.0,1039.916,-1.0,1.0,0.0,1289.2157,-1.0
TCGA-09-2056,352.192,697.7388,-1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,63.1287,18.8611,152.0849,-1.0,0.0,0.0,188.3673,14.0286,1.0,1.0,4322.5695,1.0,-1.0,-1.0,1.1075,0.0,1262.2058,1061.006,0.0,0.0,0.0,1100.1384,0.0,0.0,0.0,2.215,-1.0,0.0,-1.0,74.9423,256.5759,0.0,16.2437,-1.0,-1.0,1417.2589,0.0,0.0,0.0,2518.874,0.0
TCGA-10-0928,313.7014,386.2833,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,107.0275,1.2548,17.8379,-1.0,0.0,1.0,66.2402,20.9134,1.0,1.0,4734.0058,1.0,-1.0,-1.0,1.2302,0.0,1556.8199,1484.238,0.0,0.0,0.0,562.2021,-1.0,0.6151,0.0,0.0,-1.0,0.0,-1.0,1.8453,17.2228,0.0,115.0238,-1.0,0.0,990.3122,0.0,-1.0,0.0,3272.3358,0.0
TCGA-10-0936,364.3235,178.3825,1.0,1.0,2.0,-1.0,1.0,-1.0,-1.0,97.2537,87.1303,182.2424,-1.0,0.0,0.0,138.9267,1.0078,-1.0,-1.0,1761.804,-1.0,0.0,0.0,0.0,1.0,1428.0675,2369.3626,1.0,5.0391,1.0,446.964,1.0,0.0,1.0,2.0156,0.0,0.5039,0.0,8.0625,2.0156,1.0,62.9882,1.0,-1.0,515.999,-1.0,0.0,1.0,4137.0622,0.0
TCGA-13-0730,154.4118,1647.0588,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,145.4248,58.2925,187.0507,-1.0,0.0,1.0,160.9395,31.8627,2.0,2.0,2669.1258,2.0,0.0,-1.0,0.817,1.0,984.4771,1183.8235,0.0,8.1699,-1.0,734.4771,0.0,0.817,1.0,0.0,1.0,0.817,1.0,5.719,26.9608,1.0,156.8627,-1.0,-1.0,1143.7908,-1.0,0.0,-1.0,3476.3072,1.0
TCGA-13-0799,333.3333,758.3989,0.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,108.1725,50.4813,263.6836,-1.0,0.0,0.0,171.6226,121.9919,0.0,0.0,1118.5847,0.0,0.0,-1.0,4.2888,0.0,1473.9099,1586.6095,0.0,0.0,0.0,712.8902,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,7.3862,3.8122,0.0,395.9971,0.0,0.0,1206.3379,2.0,0.0,0.0,1542.2921,-1.0
TCGA-13-0800,290.2193,2124.4813,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,33.6692,5.1073,6.639,-1.0,0.0,-1.0,190.1269,82.0391,1.0,1.0,2332.2205,1.0,0.0,-1.0,0.0,1.0,1043.2721,2363.4855,1.0,0.4742,-1.0,1126.7338,1.0,0.0,1.0,0.9484,0.0,0.4742,0.0,4.2679,124.7184,1.0,268.4055,0.0,-1.0,1370.4801,1.0,1.0,0.0,3008.8915,1.0
TCGA-13-0801,219.085,420.1307,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,129.6732,71.7098,79.3595,0.0,0.0,0.0,40.6954,896.9935,0.0,0.0,5802.4418,0.0,0.0,-1.0,0.0,1.0,682.6144,1247.0588,1.0,0.2614,-1.0,579.6078,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0131,7.3203,1.0,8.8889,-1.0,1.0,720.2614,-1.0,1.0,0.0,2220.6536,-1.0
TCGA-13-0890,185.5258,460.8823,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,72.7709,52.3551,173.1174,0.0,0.0,1.0,35.4338,52.7789,-1.0,-1.0,6851.678,-1.0,1.0,-1.0,0.0,1.0,1421.2981,1560.1759,1.0,1.8659,1.0,945.2219,1.0,0.5331,1.0,1.3328,-1.0,0.5331,-1.0,9.3296,105.5578,1.0,154.3383,-1.0,0.0,1606.0243,1.0,1.0,1.0,1932.8269,-1.0
TCGA-13-0893,266.9979,511.7459,0.0,-2.0,1.0,-1.0,-1.0,0.0,-1.0,84.9539,108.6358,205.2526,1.0,0.4045,0.0,60.2647,317.9702,1.0,1.0,17311.5865,1.0,1.0,0.0,0.0,1.0,2170.7734,1256.5081,1.0,0.0,-1.0,357.2108,-1.0,16.9908,1.0,2.0227,-1.0,3.2363,-1.0,33.577,154.9397,1.0,18.6089,-1.0,1.0,800.589,0.0,0.0,1.0,1809.5173,-1.0
TCGA-13-0897,297.7135,1871.6752,0.0,-1.0,2.0,-1.0,-1.0,1.0,-1.0,242.6505,78.7308,142.7065,-1.0,0.0,0.0,39.412,13.0658,0.0,0.0,4753.8684,0.0,0.0,-1.0,0.4666,1.0,1151.1899,922.0719,0.0,0.0,1.0,220.252,-1.0,0.0,1.0,2.3332,-1.0,0.0,-1.0,6.5329,60.6626,1.0,81.1946,0.0,0.0,754.5497,-1.0,0.0,1.0,2176.8549,0.0
TCGA-13-0899,107.6618,417.8776,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,70.6737,34.5839,49.0357,-1.0,0.0,-1.0,183.1924,166.2263,1.0,1.0,8664.2316,1.0,0.0,-1.0,0.0,1.0,1123.2937,1706.9573,0.0,0.0,-1.0,1164.2448,0.0,0.0,1.0,0.0,0.0,0.4403,0.0,21.3562,64.509,1.0,60.9863,-1.0,-1.0,1119.1105,-1.0,1.0,2.0,3602.8181,0.0
TCGA-13-0913,472.3856,405.2137,-1.0,-1.0,2.0,0.0,-1.0,-1.0,0.0,142.8312,70.0552,294.3607,0.0,0.0,0.0,414.2176,11.8824,0.0,0.0,6301.9994,0.0,0.0,-1.0,2.91,0.0,918.0964,3124.3407,0.0,0.485,-1.0,417.3386,-1.0,0.2425,0.0,0.485,-1.0,0.0,-1.0,60.6244,69.1119,0.0,137.2537,-1.0,-1.0,1478.5086,-1.0,1.0,0.0,5061.655,0.0
TCGA-13-0916,137.1511,576.8309,-1.0,-1.0,2.0,-1.0,0.0,1.0,-1.0,159.0446,93.8291,176.1089,0.0,0.0,-1.0,79.0193,108.5629,0.0,0.0,9928.4896,0.0,0.0,-1.0,1.6284,0.0,2722.2147,1924.0964,0.0,0.1809,-1.0,1220.066,0.0,0.1809,0.0,0.0,-1.0,1.8094,-1.0,4.7044,53.9196,0.0,69.2993,-1.0,-1.0,1763.6043,0.0,-1.0,0.0,1755.2811,-1.0
TCGA-13-0920,239.905,262.0744,-1.0,-2.0,1.0,-1.0,-1.0,1.0,-1.0,87.886,5.4711,43.5471,1.0,0.0,2.0,164.6873,0.7918,1.0,1.0,2638.9549,1.0,1.0,-1.0,0.0,1.0,694.3785,1507.5218,-1.0,38.0048,1.0,346.0016,-1.0,0.0,1.0,10.293,0.0,0.7918,0.0,23.753,179.7308,1.0,41.1718,-2.0,-1.0,1120.3484,-1.0,1.0,2.0,3004.7506,1.0
TCGA-13-0924,274.5098,1158.8235,0.0,-1.0,2.0,-1.0,1.0,-1.0,-1.0,170.5882,61.0719,271.8627,0.0,0.0,0.0,59.7647,9.8039,0.0,0.0,13289.9085,0.0,0.0,-1.0,0.0,0.0,835.2941,1212.4183,0.0,0.0,0.0,864.0523,0.0,0.0,0.0,1.9608,-1.0,0.0,-1.0,3.268,28.7582,0.0,98.0392,0.0,-1.0,1173.2026,0.0,0.0,0.0,2290.1961,-1.0
TCGA-13-1403,391.5319,877.7355,0.0,-1.0,2.0,-1.0,0.0,0.0,1.0,98.0019,56.294,71.8363,-1.0,0.0,0.0,34.9191,1.4272,-1.0,-1.0,3259.0866,-1.0,0.0,1.0,0.9515,1.0,1134.1579,1229.7812,0.0,0.0,0.0,745.9562,0.0,0.9515,2.0,0.0,1.0,6.1846,1.0,14.2721,32.8259,2.0,49.001,-1.0,-1.0,958.6108,0.0,1.0,1.0,2662.2265,0.0
TCGA-13-1405,238.503,1010.4662,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,101.4906,147.45,270.7358,2.0,0.0,0.0,37.7799,0.6343,-1.0,-1.0,8333.9296,-1.0,1.0,-1.0,1.5858,0.0,2595.3061,858.2303,1.0,0.0,-1.0,764.3514,-1.0,0.0,1.0,0.3172,1.0,0.0,1.0,2.8544,12.052,1.0,53.5997,0.0,0.0,523.6283,-1.0,0.0,0.0,3653.346,2.0
TCGA-13-1410,298.4526,708.3633,1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,111.1224,133.4845,287.3001,1.0,0.0,1.0,31.6716,3.6929,-1.0,-1.0,5060.487,-1.0,1.0,-1.0,0.3357,1.0,2883.8108,913.4865,0.0,0.0,0.0,701.9847,-1.0,0.3357,1.0,0.0,-1.0,0.0,-1.0,0.6714,34.5789,1.0,144.0227,0.0,-1.0,629.4698,-1.0,0.0,1.0,2725.688,1.0
TCGA-13-1411,215.311,973.6842,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,38.2775,61.7738,78.5783,-1.0,0.0,1.0,67.4129,3.0759,2.0,2.0,6196.4286,2.0,0.0,-1.0,0.0,1.0,2439.5079,887.9016,-1.0,62.201,1.0,820.9159,-1.0,3.4176,1.0,0.3418,0.0,0.0,0.0,10.5947,42.0369,1.0,87.4915,0.0,-1.0,814.0807,-1.0,0.0,2.0,3426.5208,1.0
TCGA-13-1481,248.9444,576.6891,0.0,-1.0,1.0,-2.0,-1.0,-1.0,-1.0,102.6011,85.1429,205.4821,-1.0,0.0,1.0,72.6217,3.538,1.0,1.0,3833.6189,1.0,1.0,-1.0,1.2865,1.0,1759.9793,1301.6513,1.0,0.3216,0.0,455.4332,1.0,3.8596,1.0,0.6433,-1.0,0.0,-1.0,6.7543,54.0345,1.0,146.3433,-2.0,0.0,682.5066,-1.0,0.0,2.0,1799.5402,0.0
TCGA-13-1489,250.9667,1044.8569,0.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,297.7572,20.1972,57.5135,-1.0,0.0,-1.0,58.8824,0.3867,1.0,1.0,2100.8237,1.0,0.0,1.0,3.4803,0.0,1381.6705,711.9103,-1.0,0.7734,1.0,498.4532,-1.0,1.5468,1.0,118.7162,-1.0,0.0,-1.0,43.3101,144.2382,1.0,33.256,-1.0,-1.0,1987.6257,1.0,0.0,2.0,3748.2599,1.0
TCGA-13-1497,291.8032,253.4731,-1.0,-1.0,1.0,-1.0,1.0,2.0,-1.0,73.7751,60.2524,93.2781,2.0,0.0,0.0,36.7886,10.3038,-1.0,-1.0,3932.2299,-1.0,-1.0,-1.0,0.4122,0.0,1425.6319,1686.1116,0.0,0.0,0.0,680.4621,1.0,0.0,2.0,0.0,-1.0,0.8243,-1.0,50.2825,37.9179,2.0,40.803,-1.0,-1.0,1489.5154,1.0,1.0,1.0,2525.6642,-1.0
TCGA-13-1498,320.3133,808.6148,0.0,0.0,1.0,-1.0,2.0,-1.0,0.0,52.0803,49.163,162.1145,-1.0,0.0,-1.0,102.7313,24.278,2.0,2.0,4005.3451,2.0,0.0,-1.0,1.5663,2.0,1875.2814,1285.952,0.0,0.0,2.0,376.3093,0.0,0.0,2.0,1.9579,-1.0,0.0,0.0,36.417,210.6706,2.0,18.0127,0.0,-1.0,697.7974,0.0,0.0,0.0,3185.5115,2.0
TCGA-13-1505,230.3992,450.6975,2.0,-2.0,1.0,-1.0,-1.0,-1.0,-1.0,78.8841,76.6955,134.2665,-1.0,0.0,0.0,135.6758,124.0981,2.0,2.0,13876.8302,2.0,-1.0,-1.0,0.962,-1.0,1424.7234,1674.8437,1.0,114.4781,-1.0,733.5257,1.0,0.481,-1.0,0.0,0.0,0.0,0.0,4.329,108.2251,-1.0,70.2261,-1.0,0.0,1042.328,-1.0,1.0,0.0,2630.1106,0.0
TCGA-13-1506,189.9493,153.0659,1.0,0.0,1.0,-1.0,-1.0,0.0,1.0,4.3031,65.3143,186.8757,0.0,0.0,-1.0,122.4958,9.8356,2.0,2.0,2931.4461,2.0,1.0,-1.0,0.0,1.0,2343.9373,1948.6707,1.0,0.6147,0.0,1062.2407,1.0,0.6147,1.0,28.2772,0.0,0.0,0.0,7.3767,31.9656,1.0,163.5162,0.0,0.0,872.2914,-1.0,1.0,1.0,3465.1913,0.0
TCGA-13-1507,319.2612,803.6939,-1.0,0.0,2.0,-1.0,-1.0,1.0,0.0,205.277,140.8391,724.0,0.0,0.0,-1.0,41.2454,7.3879,-1.0,-1.0,3105.9842,-1.0,1.0,-1.0,0.0,1.0,768.3377,497.6253,-1.0,0.0,0.0,442.2164,-1.0,1.0554,1.0,0.0,1.0,0.0,1.0,15.8311,19.5251,1.0,36.9393,0.0,-1.0,911.8734,-1.0,-1.0,0.0,2093.4037,0.0
TCGA-13-1511,285.4875,973.0073,2.0,0.0,2.0,-1.0,0.0,-1.0,-1.0,124.8015,100.9019,120.1016,0.0,0.0,0.0,21.41,132.1054,0.0,0.0,3203.7409,0.0,2.0,0.0,0.0,0.0,4296.6021,1117.1801,0.0,0.3176,0.0,1387.107,0.0,0.0,0.0,0.0,0.0,0.3176,0.0,16.1956,19.6888,0.0,24.7698,-1.0,0.0,743.7282,0.0,0.0,0.0,2374.087,0.0
TCGA-13-1512,206.1856,407.2165,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,39.8313,13.6129,116.7948,0.0,0.0,0.0,44.5876,1.8744,-1.0,-1.0,4199.5548,-1.0,0.0,-1.0,0.0,-1.0,2584.3486,1106.8416,-1.0,2.343,0.0,279.2877,-1.0,0.4686,-1.0,24.836,0.0,0.0,0.0,46.8604,103.0928,-1.0,116.2137,-1.0,0.0,692.5961,-1.0,-1.0,0.0,2296.6261,0.0
TCGA-13-2060,442.1892,539.2641,0.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,70.8684,81.8456,222.1982,-1.0,1.1073,-1.0,135.1445,14.7642,1.0,1.0,4258.3263,1.0,0.0,-1.0,0.0,1.0,2060.3507,1937.0692,1.0,2.5837,-1.0,757.775,1.0,0.7382,1.0,0.0,0.0,0.0,0.0,74.9286,158.3466,1.0,26.5756,1.0,-1.0,968.9037,0.0,1.0,1.0,4419.6774,1.0
TCGA-13-A5FT,234.3279,385.7045,0.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,79.1287,25.1988,52.0223,0.0,0.0,0.0,52.4275,0.7645,0.0,0.0,5511.8086,0.0,2.0,-1.0,2.2936,2.0,1545.1115,1995.0363,2.0,0.0,0.0,812.6935,2.0,0.7645,2.0,0.0,-1.0,0.7645,-1.0,19.8777,59.2509,2.0,58.4864,-1.0,-1.0,1667.0537,-1.0,0.0,0.0,2924.7026,0.0
TCGA-20-1682,277.4498,845.3365,-1.0,-1.0,2.0,-1.0,0.0,-1.0,-1.0,19.4805,30.4191,39.4746,-1.0,0.0,1.0,48.5832,2867.1783,1.0,1.0,15218.2409,1.0,-1.0,-1.0,0.0,1.0,1445.6907,1012.3967,1.0,1.771,-1.0,638.1346,0.0,3.5419,1.0,21.8418,-1.0,0.0,-1.0,8.2645,1670.6021,1.0,453.3648,1.0,-1.0,684.7698,-1.0,-1.0,0.0,1294.5691,-1.0
